Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDT09,OUT013,2104.522079011416
DRC24,OUT027,4035.8715223131426
FDT39,OUT046,2390.1908347485387
FDX28,OUT045,1597.8736079317273
FDA50,OUT018,1342.386527584398
FDT33,OUT027,4467.180798730568
FDQ60,OUT049,1971.2156084442665
NCM19,OUT018,1603.0875422393358
FDF40,OUT046,3693.637194332573
NCI30,OUT035,3817.23087108292
FDK34,OUT049,4145.974886416739
FDA38,OUT027,6181.066696123486
FDT02,OUT045,629.2945485705349
FDC11,OUT017,1333.0649355983771
FDD08,OUT046,703.2931989963269
NCS29,OUT046,3805.450434632794
DRI03,OUT010,448.33516407922406
FDK48,OUT035,1257.7057796382487
FDM52,OUT049,2428.2097893963332
FDP49,OUT035,903.2580542996936
DRA24,OUT046,2639.6209152626757
NCJ43,OUT049,3005.5292211963747
FDE11,OUT045,2963.002344053066
FDP01,OUT049,2517.1597681733106
FDQ59,OUT018,1274.0629366009055
FDA43,OUT019,490.3678720912921
FDL14,OUT017,2596.6889805634123
FDV50,OUT010,276.7231103985065
FDT01,OUT027,5481.697762028659
NCC42,OUT035,2231.8015473320643
FDO28,OUT046,1929.5732734166536
FDD32,OUT019,208.89540418073946
FDV45,OUT035,3033.2469171129574
NCW17,OUT019,316.49582389895414
NCJ17,OUT027,2460.192657180524
NCF18,OUT049,3096.8335446068922
FDP01,OUT045,2720.247025392949
FDH24,OUT045,2530.308129807941
FDI38,OUT027,5448.7018399569915
FDX03,OUT035,713.4955498284365
FDY28,OUT046,3501.649814986274
FDN34,OUT018,2549.6668784755875
FDJ02,OUT045,2691.2545323249333
FDW40,OUT019,325.32638320029395
FDX03,OUT017,677.2156972916409
FDE17,OUT027,4020.3924418100596
FDT58,OUT046,2644.8726370187296
FDI38,OUT013,3303.7217297191605
FDW22,OUT035,3970.5993012593494
FDS15,OUT027,2866.132429491914
NCX06,OUT013,3193.490443311306
DRK47,OUT035,3665.8717887812004
FDC23,OUT027,4979.895499310451
FDM56,OUT010,226.74022960583542
FDP21,OUT046,3214.538931787114
FDP58,OUT046,3434.2709141809155
FDA27,OUT019,619.5390775725706
FDK41,OUT019,242.07369857496735
NCH42,OUT046,3718.462651777312
FDG29,OUT045,656.9560510008164
FDW15,OUT018,2096.2580709958943
FDD28,OUT018,812.3748275333688
FDQ37,OUT049,3132.404055555102
FDC23,OUT035,2984.1315236537134
FDV13,OUT035,1361.9010947004035
FDK33,OUT046,3464.9952638911145
FDO33,OUT013,1912.0791933576618
FDN21,OUT017,2673.2245869612134
NCW06,OUT027,5323.112724887792
FDI38,OUT035,3554.968673821957
FDC21,OUT027,2822.6000663287705
NCS05,OUT046,2171.5052844042402
NCN53,OUT049,736.0990077054125
FDV40,OUT010,186.77656220333472
FDG60,OUT017,3867.5030489860474
NCY30,OUT027,5120.25590375565
FDM40,OUT045,2233.462278912737
NCO30,OUT046,2720.6841716106114
FDK10,OUT046,2991.533380077316
FDM36,OUT045,2879.2561796219115
FDN10,OUT013,1957.8129830441069
FDM46,OUT018,1372.5928923850986
FDX50,OUT049,1764.7219766413464
FDP33,OUT045,3823.345907131091
FDO12,OUT045,2890.3615593321006
FDC28,OUT013,1863.4219541097152
FDO31,OUT045,1334.6926746834422
FDX45,OUT035,2613.7528891801358
FDV21,OUT049,2182.7129770181264
FDH04,OUT049,1461.2293540370538
NCG54,OUT013,2878.5774408944008
FDO13,OUT046,2434.6047923035
FDA09,OUT027,4876.900563354946
FDC38,OUT017,2190.062545467448
NCO42,OUT046,2223.2897107342533
FDL45,OUT049,2133.40461413838
NCK31,OUT013,718.4161173009255
FDM39,OUT017,2945.2358677787906
FDC22,OUT010,520.7940475585683
FDF46,OUT046,1800.3959310500466
FDQ37,OUT045,2906.617102289123
FDH41,OUT010,598.912199534785
FDQ04,OUT046,719.867185107441
NCQ02,OUT027,5047.614003014827
FDJ57,OUT027,5047.644169947616
NCE07,OUT049,2287.310019414447
FDE56,OUT013,834.4326325469985
FDI20,OUT049,3331.170662627387
FDK36,OUT018,703.3076267315175
FDP08,OUT027,5189.292368975206
FDF44,OUT017,2114.5419864442883
NCU53,OUT017,2635.8518657066616
FDF47,OUT035,3438.1292258837493
FDS55,OUT010,391.8026360859074
FDZ52,OUT010,237.38381497856335
FDL04,OUT018,1426.3736142586984
NCM26,OUT035,2543.7536264849236
FDX43,OUT049,2938.813805872929
FDP52,OUT049,3860.66421782609
DRK49,OUT045,659.7811053138262
FDE38,OUT013,2623.8621684940385
DRF13,OUT035,2491.9648802370616
FDK41,OUT010,195.32116117411874
FDJ04,OUT027,3066.7320261661557
FDZ44,OUT018,1740.3643304458021
FDS11,OUT013,3764.7466459643138
FDA55,OUT049,3886.7604155919944
NCW53,OUT046,3089.3336989535646
FDB49,OUT027,2665.2009051115783
FDD23,OUT017,3156.174230603943
NCV42,OUT045,1717.6145019687526
NCZ29,OUT018,1864.483210824053
FDQ26,OUT013,792.8081497616291
FDV08,OUT017,690.0824517585093
FDC53,OUT049,1663.6134434822102
FDV58,OUT010,525.2228334173813
NCP02,OUT019,170.35715549231597
DRI37,OUT045,892.5982478601684
FDQ12,OUT049,4011.3418003049815
FDE33,OUT046,1274.693185454282
FDX27,OUT045,1457.0357104914804
FDM22,OUT017,808.494285126462
NCH30,OUT019,287.4393481559407
FDC04,OUT017,3993.8901678890647
FDO38,OUT046,1312.283184906097
FDV52,OUT027,3027.202813126067
FDB32,OUT013,1499.047064867786
FDV43,OUT018,614.773911254857
FDI24,OUT018,2684.2216627308408
FDR40,OUT017,1348.8289515177894
FDW02,OUT049,2107.617610862872
FDE44,OUT049,824.7950978472674
FDL38,OUT046,1419.6468379347816
NCT54,OUT010,213.4713976348847
DRJ39,OUT010,640.3341258696329
FDW55,OUT049,4130.402404931418
DRF13,OUT019,355.8785001937013
NCW17,OUT049,2261.005853363393
FDP13,OUT035,694.0584382654991
FDS08,OUT018,2635.7119193410726
NCP17,OUT035,1029.0024311622346
NCO53,OUT035,2928.8801993808256
FDH19,OUT045,2927.123656420335
FDJ04,OUT017,1915.3058553152794
FDG10,OUT049,942.9221534351043
FDA40,OUT010,186.83823000401333
FDI53,OUT045,2702.8495127649135
FDU09,OUT010,147.09096601197288
FDK60,OUT045,1515.1471730001856
FDR43,OUT017,623.4062544278545
FDW22,OUT017,3930.364445371745
DRP47,OUT010,624.2826304569276
DRG48,OUT010,385.86858492080336
FDA14,OUT035,2500.6942502513098
FDU49,OUT013,1416.460461569233
FDK28,OUT045,3979.869344622161
FDT19,OUT046,2883.8600300971907
NCQ42,OUT045,1903.386036658503
FDD03,OUT045,3666.5093874013482
NCM53,OUT013,1777.5602694401064
NCX53,OUT045,2150.528658473488
FDV14,OUT027,2412.641818105101
NCZ54,OUT017,2676.071369192943
FDB39,OUT013,728.6821017343286
DRC24,OUT046,2280.1021721395928
FDY36,OUT013,1135.9941628837796
FDN01,OUT035,2876.1976665130887
DRH25,OUT046,840.3056537098975
FDV08,OUT046,757.2283062693755
NCP53,OUT049,4110.473455093947
FDU52,OUT010,410.6122050153324
NCI42,OUT045,3181.680259144934
FDZ14,OUT035,2021.1112138482724
FDF11,OUT046,3836.2090928608645
FDQ13,OUT018,1301.2495069159015
FDO32,OUT010,131.58792772426995
DRJ37,OUT018,2181.9692573104126
FDY43,OUT046,2680.6127397734126
NCT41,OUT017,2522.2754314011327
NCV17,OUT045,2079.7474824996825
FDM04,OUT027,1565.1322450111704
DRB48,OUT018,526.886811954524
FDM24,OUT013,2304.5245889334074
FDT37,OUT049,4203.816418578037
NCO05,OUT010,209.68415525153995
FDL13,OUT046,3831.2856872941816
FDL15,OUT017,2478.4411467324385
FDB11,OUT018,3521.8722080727202
FDL14,OUT019,424.38743923762513
FDY10,OUT019,290.5944235796334
FDJ40,OUT049,1884.3098707807542
NCW18,OUT046,3778.265418587517
NCY06,OUT013,1991.2700920034192
DRE13,OUT018,1336.8173067552912
FDA26,OUT045,3808.284434221721
NCE19,OUT010,163.208347123684
FDE33,OUT035,1294.509003579636
DRL59,OUT027,1533.1919241414093
FDY07,OUT046,729.1321782169293
FDF57,OUT018,2536.401075259002
FDM58,OUT035,1763.7534922643745
FDP26,OUT027,2666.0027569965155
FDY32,OUT046,2525.711090091261
FDD51,OUT010,130.6724087872075
FDU22,OUT018,1794.6967463099752
FDZ49,OUT018,3252.1895013056214
NCI42,OUT017,3552.0537639381337
FDT04,OUT027,1100.9404090848998
NCU41,OUT045,2751.685086661081
FDS56,OUT045,4100.2229770589565
NCN42,OUT017,2441.3355042250782
FDK34,OUT046,3782.8510973050375
FDB03,OUT017,3856.3464631522843
DRJ25,OUT035,765.4514129394296
FDT25,OUT027,3204.5056946209907
FDN20,OUT013,2712.53876799858
FDP09,OUT013,3300.433280828349
FDM20,OUT019,561.2354590838268
NCG55,OUT046,1916.6837872928181
NCP14,OUT045,1648.5366110449293
NCH06,OUT046,3753.120768532526
FDV52,OUT013,1951.3073553527056
NCL07,OUT035,681.0552886013184
DRJ11,OUT027,5245.819136821582
DRO59,OUT013,1139.1775046209095
FDW15,OUT010,363.0651455025204
NCQ30,OUT035,2042.1178083962693
NCN54,OUT019,202.92197609417624
FDY01,OUT027,3019.6222976693125
FDX39,OUT035,3838.100650963368
FDH53,OUT027,2393.09845483669
FDA57,OUT035,679.4634493267101
NCC07,OUT010,223.96286419897166
FDU28,OUT013,3002.7613044162495
FDK36,OUT010,144.18955767930072
FDR36,OUT018,607.7279725675851
NCQ17,OUT035,2597.1820868652076
FDS28,OUT019,152.3330972527836
FDE08,OUT045,2467.771940032828
FDU22,OUT046,1946.0473657743732
FDG41,OUT045,1776.4971827890706
FDO31,OUT010,198.96744988460304
FDM21,OUT019,593.2422450746726
FDU40,OUT017,3023.88163093591
FDV36,OUT018,1822.2783626058663
FDT10,OUT027,1710.7768793156304
FDX38,OUT045,740.6621176748611
NCU30,OUT027,4376.932024145357
NCV06,OUT049,3238.1006912580897
FDT16,OUT035,4136.351916079713
NCP41,OUT027,2760.0874988413816
FDZ56,OUT017,2911.496441013632
FDC22,OUT035,3236.5159847337422
FDU10,OUT035,660.7162233524152
FDS46,OUT045,1886.9763429221828
FDO08,OUT049,2878.1782702915043
NCV42,OUT018,1560.2030688048822
FDP33,OUT035,3933.738902538023
FDJ12,OUT046,3469.848626328685
FDH04,OUT045,1439.8531165398497
NCU54,OUT013,3319.5218239104947
FDO36,OUT010,432.30232616251953
FDT37,OUT027,6067.065358854042
FDD14,OUT010,463.5630250108405
FDA16,OUT013,3654.326876566901
NCS42,OUT019,247.64829470382588
FDP10,OUT019,269.2331085192273
FDQ28,OUT049,2525.759314196683
FDK57,OUT010,270.59622045518796
FDK02,OUT013,1979.1421617607036
FDW47,OUT018,1798.7422105389178
NCC42,OUT018,1896.3287788986165
FDQ37,OUT018,3000.9567764683916
FDL40,OUT046,1498.1539826019796
DRE13,OUT010,196.9566960431759
FDQ34,OUT027,2724.724594909057
NCB54,OUT046,2095.32433767252
FDS48,OUT049,2456.040742189469
FDO15,OUT045,1183.6024707715767
NCT30,OUT013,686.2964789922432
FDU49,OUT027,2430.890052318089
FDE21,OUT046,1988.1112212360238
FDS49,OUT019,210.9266465079907
FDT38,OUT027,2380.872923929539
FDZ01,OUT045,1648.0090294829893
FDC41,OUT035,1262.4910875842295
DRG13,OUT010,386.2314753019652
NCZ42,OUT018,3407.877205674672
NCM07,OUT045,1406.8327426112096
NCV17,OUT018,1889.1870013131672
DRK39,OUT035,1414.800930832942
FDS37,OUT018,1645.4487198744127
FDV12,OUT019,249.72869517306893
NCG19,OUT018,3608.010739932629
FDS51,OUT013,846.9370667329833
NCO14,OUT046,719.5267026600186
FDC38,OUT046,2154.6631502631803
FDN15,OUT046,2195.001661835626
NCH42,OUT013,3906.955733538811
FDQ22,OUT046,641.9371639991472
FDC05,OUT013,2983.094757735994
FDZ31,OUT013,3020.8560008918635
DRJ23,OUT049,3031.424063682182
FDC52,OUT035,2712.291196077734
DRD12,OUT010,196.37777500274404
FDV55,OUT017,2465.1615634209275
FDD32,OUT046,1318.8468870857587
FDR01,OUT049,3323.2881044353394
FDY08,OUT019,322.5053551171231
FDQ45,OUT045,2990.9961704663374
DRN11,OUT027,3726.071553424517
NCS05,OUT018,1832.2224163079416
FDY32,OUT035,2622.525756387171
NCD31,OUT045,2758.9635270937665
NCE06,OUT049,2810.060118381478
NCP14,OUT046,1776.3021216250254
NCF18,OUT019,498.77822144420986
FDF14,OUT018,2135.2885680241748
FDB22,OUT017,2476.5856282063974
NCH54,OUT049,2803.0442252221023
FDU27,OUT035,782.275686974802
FDS58,OUT027,4287.477250818297
NCU29,OUT035,2420.1833604671924
FDJ57,OUT013,3018.684462293988
FDL56,OUT049,1413.4221088330064
FDH60,OUT035,3148.5557992302956
FDN24,OUT018,747.6150248481853
FDD02,OUT017,2112.2387616881565
FDP15,OUT017,4240.335769049756
FDB28,OUT027,5315.552262747155
DRC49,OUT045,2395.1376020126872
NCG30,OUT018,1818.0511132603162
FDJ14,OUT049,1287.32649132335
FDL52,OUT045,632.7673418385898
NCG19,OUT027,6099.069842852559
NCN41,OUT035,1981.5963541777453
FDW22,OUT013,3704.092171097992
FDI02,OUT013,1914.0166482888678
FDV51,OUT045,2814.3931345347096
FDV48,OUT046,1348.5503746073766
NCL17,OUT019,325.386976988754
FDP46,OUT045,1409.4333074911017
FDU10,OUT045,606.3404433499198
FDT37,OUT010,701.3529458591247
FDI27,OUT035,770.5396741108771
FDN51,OUT046,3793.42578508824
FDW07,OUT035,1285.4360131486164
FDN45,OUT049,3505.7663081507203
DRN37,OUT027,4401.681666965369
DRF48,OUT049,3163.235085105312
FDP38,OUT019,150.84589489459643
NCX18,OUT027,5224.366445612659
FDK45,OUT018,1634.0793033162988
FDZ37,OUT049,1339.453311297059
FDS50,OUT018,3472.3205282353906
NCR54,OUT018,3038.309820370254
NCS17,OUT035,1503.7312454117432
FDV31,OUT046,2755.2351737534273
DRE27,OUT017,1631.0643180126622
FDN60,OUT013,2433.171690615397
FDK26,OUT013,2972.5888149986345
FDX37,OUT018,1387.3870713627641
FDW31,OUT046,3181.972611571253
FDX26,OUT018,2793.3226914899196
DRL49,OUT019,338.5630130197667
FDU49,OUT017,1329.634542940201
FDY58,OUT046,3660.828640151996
FDN03,OUT045,4054.4806661753023
NCV06,OUT010,522.5324514795153
FDH53,OUT045,1287.1795376402606
FDG31,OUT018,910.4800744148286
NCC06,OUT045,2021.8489787022309
FDS13,OUT049,4279.122413172969
FDP16,OUT035,3908.0025826374795
FDA35,OUT013,1937.02301623188
DRP47,OUT018,3586.3074574270727
FDY28,OUT010,671.7326929503449
FDY20,OUT035,1457.2592591988086
NCH30,OUT017,1708.460911201396
NCR29,OUT019,170.16218566302797
NCP05,OUT013,2476.0492769977786
NCF30,OUT019,310.9411439925283
FDA08,OUT035,2880.502411014668
FDN51,OUT027,5987.368263044479
FDH12,OUT046,1714.1892603814692
FDY39,OUT017,3165.017176243548
NCO53,OUT045,2797.0335124342832
FDB40,OUT046,2465.1144638446176
FDH02,OUT049,1408.8738803122826
FDY11,OUT027,1829.7477850799662
FDQ09,OUT019,285.04031776047276
FDP16,OUT013,4083.6390601365833
NCF55,OUT018,517.0951681021814
FDY09,OUT027,4971.153844010566
FDY39,OUT045,2992.2819446020526
NCU53,OUT049,2778.4442829184613
NCT41,OUT049,2488.8914348761596
FDJ45,OUT046,626.7973075427667
FDR28,OUT013,2624.891907395069
FDN08,OUT013,1899.0375415420428
FDJ07,OUT049,1886.6020401999115
FDZ09,OUT027,4270.681020654354
FDQ14,OUT017,2551.8034058665344
FDY12,OUT027,1482.0782009986308
FDK57,OUT046,1996.9303764027447
FDD20,OUT049,2130.3532279649057
FDS36,OUT018,1550.7823178428964
FDI40,OUT049,1748.4556941751614
FDJ40,OUT045,1849.0610140263013
FDE08,OUT013,2472.7517541640336
DRK01,OUT013,1526.0020195725945
FDC58,OUT049,764.7336044069547
FDE50,OUT046,2978.300837922132
FDX48,OUT035,2719.9443143443873
DRM35,OUT018,2679.9688389735325
FDG41,OUT013,1904.8822806946391
FDB52,OUT046,3696.4509151082007
FDV19,OUT045,2743.6118674659997
DRG48,OUT017,2395.815979285373
FDI26,OUT013,3236.953167766464
FDU11,OUT019,302.17355280901154
FDF59,OUT019,319.3265621265697
FDR07,OUT049,1567.3902602071676
NCE06,OUT017,2492.621373728991
FDE10,OUT046,2174.6072535483922
NCO55,OUT046,1692.5023422201941
FDZ13,OUT013,743.3382636713449
FDT50,OUT017,1628.8021211876085
FDH12,OUT010,219.25286369548235
FDD21,OUT045,1922.303019496813
NCM05,OUT013,4454.281655079054
FDK04,OUT013,793.4443818886685
FDN33,OUT017,1608.653349203009
NCM18,OUT010,166.4959314179223
DRC25,OUT049,1403.1075004529716
FDT47,OUT017,1633.9436067232775
FDD45,OUT027,2641.589332607756
NCD07,OUT018,1648.8211287869835
NCY54,OUT010,413.8212757905861
FDL12,OUT049,989.3177803638099
FDL02,OUT017,1700.7239578121478
FDC60,OUT035,1515.7395424885426
FDR37,OUT017,3129.4611971444792
FDY16,OUT017,3122.3152788612033
FDU26,OUT045,1911.6291220180533
FDN24,OUT013,703.9629659063238
FDH44,OUT013,2406.8684745258497
FDE23,OUT010,118.49252746457745
FDW60,OUT017,2917.298708073392
FDQ55,OUT049,1946.8815111953488
FDV32,OUT027,1840.4220161185976
FDV03,OUT010,358.3051520680887
FDY14,OUT010,866.954829764913
NCL55,OUT027,6078.06906442785
DRF25,OUT017,686.8866999151555
FDX03,OUT046,698.8154027162882
FDF40,OUT045,3966.9869270698273
FDX24,OUT010,205.67792962622622
FDA25,OUT049,1753.8009182148644
FDH21,OUT018,2376.4152366864932
FDB47,OUT010,605.4490001662431
FDT34,OUT019,271.0419423562704
FDS39,OUT010,347.2988153982543
NCU05,OUT046,1335.2652223773825
FDE02,OUT049,1510.337335817601
FDL25,OUT035,1516.4585822604986
FDC50,OUT049,1524.0526429831707
FDZ32,OUT049,1779.4554224689457
FDV14,OUT045,1363.1194505219548
FDR07,OUT045,1488.6911104814149
FDB26,OUT049,874.9374111901769
NCR50,OUT045,2502.2628041334474
FDP01,OUT018,2170.875216059133
FDH57,OUT045,2055.907652421334
FDM60,OUT027,1154.7084250605228
FDA45,OUT017,2909.725434839511
FDU55,OUT017,4157.048315476828
FDH40,OUT035,1304.9669662449614
FDG40,OUT019,113.11039367292447
FDT12,OUT049,4027.2517502841215
DRL59,OUT045,825.9011714394459
FDT47,OUT018,1356.7086324048726
FDI60,OUT017,1115.0402175955967
DRF51,OUT027,1142.9414416645834
NCK31,OUT049,819.9601448495919
FDB08,OUT045,2494.9740595023486
FDM44,OUT035,1802.2456071422394
FDD46,OUT018,2217.464058296931
FDR27,OUT019,306.9762012607141
FDV56,OUT010,230.17575065474816
FDM02,OUT049,1345.292377468732
FDU45,OUT018,1538.7876528609734
FDZ10,OUT017,2104.5816923777606
NCK31,OUT010,146.13104983601534
FDR27,OUT035,2158.7171764032846
FDF33,OUT013,1826.1558255986297
FDJ36,OUT046,1805.0521011564517
FDP33,OUT049,4149.464531163075
FDG17,OUT046,3816.0474475334618
FDG47,OUT027,5985.603830213772
NCW29,OUT046,2131.6185007900413
DRH59,OUT017,1240.0214267278054
FDR32,OUT017,4113.735159843419
FDP48,OUT035,3012.8319471989294
FDG17,OUT035,4066.05506019766
DRJ59,OUT017,671.4336446632473
FDY48,OUT027,2646.3005854360463
FDB02,OUT046,2835.769458422657
FDN10,OUT019,293.39583656210766
NCD55,OUT035,688.9923493679597
FDX34,OUT013,1835.190208383821
FDZ38,OUT045,3004.8019521554425
DRF37,OUT049,4219.388989679152
DRL47,OUT019,308.77663988469567
FDL27,OUT035,1087.0304685786725
NCP53,OUT035,3880.834797223093
FDT03,OUT019,470.63469747031274
FDJ28,OUT035,3066.0109579657774
FDF40,OUT018,3264.6913776483393
FDA32,OUT035,3673.937506175831
NCP02,OUT017,921.5141650844558
FDZ31,OUT045,3069.183643224035
NCQ29,OUT013,4326.717294079444
FDP57,OUT010,218.20370848905455
FDL32,OUT027,2954.52948592784
DRB01,OUT035,2997.312257126023
FDJ40,OUT046,1944.4462525040276
FDO24,OUT018,2359.8441596875987
FDO11,OUT018,3206.415119863265
FDA56,OUT035,2032.2688829274207
FDF02,OUT045,1589.282220870635
FDA10,OUT013,1940.0685653893772
NCI55,OUT017,2093.4866416810805
FDZ40,OUT010,164.55253593766506
FDV08,OUT049,764.9268899504164
FDN48,OUT013,1469.8769893377632
FDU57,OUT017,2640.9263380339685
DRF49,OUT013,1900.6184342323922
FDS02,OUT035,3229.8407184418043
FDS43,OUT046,3072.163117197819
FDT16,OUT013,4241.696493673597
FDX19,OUT027,6130.141780559885
FDK15,OUT046,1638.2609656888392
DRA12,OUT049,2322.5403385379245
FDY35,OUT017,722.0746307814094
NCU42,OUT013,2883.0724496156736
FDD26,OUT013,3048.4265407024027
FDR11,OUT018,2470.653745062761
NCP53,OUT045,3853.104815974612
FDP34,OUT045,2614.0676332016637
NCV41,OUT019,265.1976426618702
FDN20,OUT018,2417.447549070899
FDZ16,OUT018,2808.2695775107213
FDZ28,OUT049,2125.8584445742263
NCL55,OUT013,4373.493506167873
NCJ17,OUT046,1415.4941559830042
FDT37,OUT046,3607.418801506302
FDV51,OUT049,2854.5247997583806
FDZ28,OUT035,2060.9948074599824
FDN27,OUT013,1936.0610425366242
FDS14,OUT019,405.48371898451717
FDZ58,OUT045,1892.3243726792662
FDD46,OUT046,2378.779487652475
FDJ03,OUT035,766.6047328674226
FDU03,OUT010,481.89164467249714
FDA33,OUT027,3787.639179365422
NCW53,OUT035,3007.0492544109024
NCC55,OUT017,646.191361770659
FDP52,OUT019,595.0225574630447
FDE39,OUT049,2031.838805336501
FDB44,OUT035,3724.08975429554
FDG59,OUT013,631.0247440292277
FDI05,OUT013,1157.665240216803
FDF59,OUT045,1964.1453376489826
FDM39,OUT019,447.8128454176725
FDB14,OUT013,1464.0830545584531
NCS05,OUT019,347.83022394103284
DRJ35,OUT045,1005.1505491806217
FDO31,OUT019,204.19483418303594
FDA31,OUT046,2753.375287320315
FDX40,OUT049,709.1556512095852
FDW56,OUT045,2945.0814596675855
FDH09,OUT018,723.8279040897055
FDA52,OUT019,462.90621692650524
FDF20,OUT019,515.3985811675119
FDE40,OUT046,1033.7880869673068
NCU17,OUT046,1792.8460394883232
NCP14,OUT035,1684.6661207491186
FDN25,OUT027,1673.8467623385839
FDU39,OUT049,940.7909972073435
NCM05,OUT017,4012.8323940573905
FDU07,OUT017,2554.2999099817916
FDF28,OUT049,2143.193796470399
FDR57,OUT049,2719.6796822319266
FDJ33,OUT013,1910.4620901112678
DRH23,OUT035,907.329466479678
FDQ52,OUT046,3738.2056784210463
DRK13,OUT035,3258.623184400801
FDP09,OUT046,3469.9137615085633
FDR08,OUT027,2835.0334052812286
FDV50,OUT045,1873.5082364561792
FDT13,OUT049,3155.1924097853957
FDJ27,OUT027,2715.929944643055
FDH21,OUT046,2323.385728981811
FDW14,OUT027,2514.402931991918
FDL52,OUT049,744.3224733630542
FDW28,OUT017,3261.398757362622
FDL40,OUT049,1593.4974933824167
FDE24,OUT046,2236.419442561371
FDX35,OUT049,4068.7484329482704
FDP46,OUT017,1354.926847922182
FDX56,OUT045,3310.8736579317997
FDQ45,OUT049,3168.9624034337567
FDK50,OUT027,4258.987882108242
FDY26,OUT045,3612.1244593460065
FDQ09,OUT017,1821.742487722177
FDN39,OUT049,2874.0336405634616
FDP13,OUT017,691.9702083775102
FDR51,OUT013,2341.374674548514
FDZ49,OUT010,606.2370502031462
FDL28,OUT018,3241.0481512678316
FDZ10,OUT035,2030.6526959421299
FDK38,OUT013,2349.6684715974534
DRL49,OUT027,3656.66581153047
FDR15,OUT013,2313.3053776135926
FDQ24,OUT035,3962.1568721846875
FDD56,OUT013,2908.388473666077
NCR42,OUT046,666.0167300129064
FDH52,OUT045,1078.981277903583
FDH57,OUT019,321.6086043959144
FDR15,OUT010,403.63434077917003
FDJ34,OUT035,2094.3106175207563
FDW37,OUT035,1434.1184193058982
FDQ23,OUT018,1472.3739857806327
FDP34,OUT013,2401.7938334868945
FDE04,OUT027,4966.816411612735
FDC48,OUT045,1362.6290788459958
FDA47,OUT019,401.14936009042145
FDI35,OUT018,2645.4979790240113
NCV05,OUT013,2359.6009803986267
FDR28,OUT045,2831.19782101233
FDH31,OUT017,1669.6367079301956
FDP59,OUT019,247.63281411815032
FDS19,OUT018,1140.9043395979456
FDM60,OUT045,660.6459627160881
FDJ44,OUT018,2755.856079395979
DRH51,OUT017,1304.0694813439673
DRC25,OUT017,1433.7226115788446
DRE25,OUT013,1513.9968889492704
NCX05,OUT049,1903.7484123441786
FDR11,OUT017,2644.978835889049
DRP47,OUT045,3863.872104741813
DRC49,OUT019,335.3722879993326
FDQ47,OUT027,1153.963171280042
FDL20,OUT013,1843.967320705336
FDM34,OUT035,2186.720398765312
NCN55,OUT013,3887.014878419724
FDD41,OUT035,1763.780926701956
FDE52,OUT049,1394.8543572077813
NCT18,OUT019,443.7151535927024
FDJ32,OUT018,825.8079714052174
FDE16,OUT046,3507.450186837377
FDZ09,OUT045,2748.8682722682483
DRZ11,OUT046,2123.6968933386397
FDK41,OUT049,1412.412917439067
FDE56,OUT049,1001.5730301248115
FDH34,OUT013,3301.601558572024
DRI49,OUT013,1254.9360699137435
DRI59,OUT046,3567.1406842422475
DRC36,OUT049,2990.654974328259
FDS15,OUT019,247.60810713036955
FDI07,OUT018,2807.858243595347
FDZ15,OUT018,1721.2487736311505
NCX41,OUT027,5451.273395074777
NCO29,OUT019,436.59176873099887
FDF57,OUT013,2758.8542604710547
FDI33,OUT035,1427.9326433176966
DRJ47,OUT049,2842.681512665551
FDB34,OUT046,1376.8934983181455
FDY22,OUT027,3808.1956211081138
DRL11,OUT017,2553.047577712467
FDY46,OUT035,2980.639821942016
FDG17,OUT013,3955.690345877549
FDE52,OUT018,1288.7758201662875
DRP47,OUT027,6051.396728824845
FDO01,OUT010,294.0977416109477
FDL09,OUT046,2716.2682560770827
FDR57,OUT013,2423.851869475476
DRD37,OUT035,754.7733305202544
FDQ36,OUT027,1183.1321178041192
FDL33,OUT049,3300.2337647847853
FDL48,OUT045,755.1063937096984
FDL28,OUT049,4022.2114436826023
NCN29,OUT046,740.1184239438394
FDO13,OUT035,2719.7176422256975
FDB38,OUT045,2765.342259462885
FDI36,OUT035,3130.43816351665
FDI58,OUT035,1524.3013596204535
FDH22,OUT018,1902.704656777341
FDQ27,OUT013,1878.0941374142576
FDT33,OUT046,2797.7178856188093
FDC56,OUT045,1830.1234744002932
FDF14,OUT046,2254.875763624421
FDQ39,OUT017,3161.709621579951
NCM43,OUT017,2750.1176501542946
FDS46,OUT035,1939.1841531871273
FDI22,OUT049,3373.9466370727037
NCE43,OUT045,2896.9342900511033
FDZ36,OUT010,501.60767768909767
FDR13,OUT019,275.0478483264155
FDP46,OUT018,1292.3421824256768
FDW56,OUT019,520.2515486855924
FDB40,OUT017,2627.5211523045673
FDM28,OUT018,2644.5621952073107
FDV49,OUT013,4435.408887647182
NCS53,OUT018,2320.3883756445703
FDO03,OUT049,4053.311664700201
FDT15,OUT035,3092.192362130416
FDD33,OUT049,3904.750848139514
FDX13,OUT017,4045.010315134847
FDH60,OUT013,2976.180490529301
DRH51,OUT046,1342.9411468901424
NCL07,OUT049,749.3836413998735
FDW51,OUT045,3809.468074649178
FDF21,OUT019,521.3382074637597
FDH26,OUT019,323.9877604360108
FDJ03,OUT049,861.854279437276
FDU35,OUT017,1716.4107502702473
DRL01,OUT018,3301.1334870688943
FDE59,OUT045,634.8954436125211
FDI60,OUT035,1097.0917547019826
DRH39,OUT035,1275.5206048225205
